Movie ID,movie_title,director_name,num_voted_users,num_critic_for_reviews,imdb_score,movie_imdb_link
M207,Harry Potter and the Deathly Hallows: Part I ,Matt Birch,252,4,6.4,http://www.imdb.com/title/tt1571403/?ref_=fn_tt_tt_1
M208,The Hunger Games: Mockingjay - Part 1 ,Francis Lawrence,305008,403,6.7,http://www.imdb.com/title/tt1951265/?ref_=fn_tt_tt_1
M209,The Da Vinci Code ,Ron Howard,314253,294,6.6,http://www.imdb.com/title/tt0382625/?ref_=fn_tt_tt_1
M210,Rio 2 ,Carlos Saldanha,58498,159,6.4,http://www.imdb.com/title/tt2357291/?ref_=fn_tt_tt_1
M211,X-Men 2 ,Bryan Singer,405973,289,7.5,http://www.imdb.com/title/tt0290334/?ref_=fn_tt_tt_1
M212,Fast Five ,Justin Lin,284792,342,7.3,http://www.imdb.com/title/tt1596343/?ref_=fn_tt_tt_1
M213,Sherlock Holmes: A Game of Shadows ,Guy Ritchie,338635,382,7.5,http://www.imdb.com/title/tt1515091/?ref_=fn_tt_tt_1
M214,Clash of the Titans ,Louis Leterrier,229679,344,5.8,http://www.imdb.com/title/tt0800320/?ref_=fn_tt_tt_1
M215,Total Recall ,Paul Verhoeven,240241,196,7.5,http://www.imdb.com/title/tt0100802/?ref_=fn_tt_tt_1
M216,The 13th Warrior ,John McTiernan,101411,85,6.6,http://www.imdb.com/title/tt0120657/?ref_=fn_tt_tt_1
M217,The Bourne Legacy ,Tony Gilroy,229823,436,6.7,http://www.imdb.com/title/tt1194173/?ref_=fn_tt_tt_1
M218,Batman & Robin ,Joel Schumacher,189855,183,3.7,http://www.imdb.com/title/tt0118688/?ref_=fn_tt_tt_1
M219,How the Grinch Stole Christmas ,Ron Howard,141414,175,6,http://www.imdb.com/title/tt0170016/?ref_=fn_tt_tt_1
M220,The Day After Tomorrow ,Roland Emmerich,333248,239,6.4,http://www.imdb.com/title/tt0319262/?ref_=fn_tt_tt_1
M221,Mission: Impossible II ,John Woo,242188,237,6.1,http://www.imdb.com/title/tt0120755/?ref_=fn_tt_tt_1
M222,The Perfect Storm ,Wolfgang Petersen,133076,231,6.4,http://www.imdb.com/title/tt0177971/?ref_=fn_tt_tt_1
M223,Fantastic 4: Rise of the Silver Surfer ,Tim Story,213275,262,5.6,http://www.imdb.com/title/tt0486576/?ref_=fn_tt_tt_1
M224,Life of Pi ,Ang Lee,440084,552,8,http://www.imdb.com/title/tt0454876/?ref_=fn_tt_tt_1
M225,Ghost Rider ,Mark Steven Johnson,182661,276,5.2,http://www.imdb.com/title/tt0259324/?ref_=fn_tt_tt_1
M226,Jason Bourne ,Paul Greengrass,40123,267,7.1,http://www.imdb.com/title/tt4196776/?ref_=fn_tt_tt_1
M227,Charlie's Angels: Full Throttle ,McG,100821,102,4.8,http://www.imdb.com/title/tt0305357/?ref_=fn_tt_tt_1
M228,Prometheus ,Ridley Scott,456260,775,7,http://www.imdb.com/title/tt1446714/?ref_=fn_tt_tt_1
M229,Stuart Little 2 ,Rob Minkoff,36471,71,5.4,http://www.imdb.com/title/tt0243585/?ref_=fn_tt_tt_1
M230,Elysium ,Neill Blomkamp,338087,476,6.6,http://www.imdb.com/title/tt1535108/?ref_=fn_tt_tt_1
M231,The Chronicles of Riddick ,David Twohy,183909,207,6.7,http://www.imdb.com/title/tt0296572/?ref_=fn_tt_tt_1
M232,RoboCop ,José Padilha,182899,492,6.2,http://www.imdb.com/title/tt1234721/?ref_=fn_tt_tt_1
M233,Speed Racer ,Lana Wachowski,57873,284,6.1,http://www.imdb.com/title/tt0811080/?ref_=fn_tt_tt_1
M234,How Do You Know ,James L. Brooks,35066,168,5.3,http://www.imdb.com/title/tt1341188/?ref_=fn_tt_tt_1
M235,Knight and Day ,James Mangold,148280,283,6.3,http://www.imdb.com/title/tt1013743/?ref_=fn_tt_tt_1
M236,Oblivion ,Joseph Kosinski,387436,539,7,http://www.imdb.com/title/tt1483013/?ref_=fn_tt_tt_1
M237,Star Wars: Episode III - Revenge of the Sith ,George Lucas,520104,359,7.6,http://www.imdb.com/title/tt0121766/?ref_=fn_tt_tt_1
M238,Star Wars: Episode II - Attack of the Clones ,George Lucas,464310,284,6.7,http://www.imdb.com/title/tt0121765/?ref_=fn_tt_tt_1
M239,"Monsters, Inc. ",Pete Docter,585659,250,8.1,http://www.imdb.com/title/tt0198781/?ref_=fn_tt_tt_1
M240,The Wolverine ,James Mangold,328067,440,6.7,http://www.imdb.com/title/tt1430132/?ref_=fn_tt_tt_1
M241,Star Wars: Episode I - The Phantom Menace ,George Lucas,534658,320,6.5,http://www.imdb.com/title/tt0120915/?ref_=fn_tt_tt_1
M242,The Croods ,Kirk De Micco,150618,257,7.3,http://www.imdb.com/title/tt0481499/?ref_=fn_tt_tt_1
M243,Asterix at the Olympic Games ,Frédéric Forestier,20567,33,5.1,http://www.imdb.com/title/tt0463872/?ref_=fn_tt_tt_1
M244,Windtalkers ,John Woo,55994,152,6,http://www.imdb.com/title/tt0245562/?ref_=fn_tt_tt_1
M245,The Huntsman: Winter's War ,Cedric Nicolas-Troyan,37750,231,6.1,http://www.imdb.com/title/tt2381991/?ref_=fn_tt_tt_1
M246,Teenage Mutant Ninja Turtles ,Jonathan Liebesman,167085,348,5.9,http://www.imdb.com/title/tt1291150/?ref_=fn_tt_tt_1
M247,Gravity ,Alfonso Cuarón,582917,738,7.8,http://www.imdb.com/title/tt1454468/?ref_=fn_tt_tt_1
M248,Dante's Peak ,Roger Donaldson,62271,93,5.8,http://www.imdb.com/title/tt0118928/?ref_=fn_tt_tt_1
M249,Teenage Mutant Ninja Turtles: Out of the Shadows ,Dave Green,17533,181,6.3,http://www.imdb.com/title/tt3949660/?ref_=fn_tt_tt_1
M250,Fantastic Four ,Josh Trank,110486,369,4.3,http://www.imdb.com/title/tt1502712/?ref_=fn_tt_tt_1
M251,Night at the Museum ,Shawn Levy,234480,179,6.4,http://www.imdb.com/title/tt0477347/?ref_=fn_tt_tt_1
M252,San Andreas ,Brad Peyton,147497,358,6.1,http://www.imdb.com/title/tt2126355/?ref_=fn_tt_tt_1
M253,Tomorrow Never Dies ,Roger Spottiswoode,149680,160,6.5,http://www.imdb.com/title/tt0120347/?ref_=fn_tt_tt_1
M254,The Patriot ,Roland Emmerich,207613,192,7.1,http://www.imdb.com/title/tt0187393/?ref_=fn_tt_tt_1
M255,Ocean's Twelve ,Steven Soderbergh,284852,198,6.4,http://www.imdb.com/title/tt0349903/?ref_=fn_tt_tt_1
M256,Mr. & Mrs. Smith ,Doug Liman,348861,233,6.5,http://www.imdb.com/title/tt0356910/?ref_=fn_tt_tt_1
M257,Insurgent ,Robert Schwentke,154621,263,6.3,http://www.imdb.com/title/tt2908446/?ref_=fn_tt_tt_1
M258,The Aviator ,Martin Scorsese,264318,267,7.5,http://www.imdb.com/title/tt0338751/?ref_=fn_tt_tt_1
M259,Gulliver's Travels ,Rob Letterman,53160,184,4.9,http://www.imdb.com/title/tt1320261/?ref_=fn_tt_tt_1
M260,The Green Hornet ,Michel Gondry,136019,447,5.8,http://www.imdb.com/title/tt0990407/?ref_=fn_tt_tt_1
M261,The A-Team             ,,25402,29,7.6,http://www.imdb.com/title/tt0084967/?ref_=fn_tt_tt_1
M262,300: Rise of an Empire ,Noam Murro,225273,366,6.2,http://www.imdb.com/title/tt1253863/?ref_=fn_tt_tt_1
M263,The Smurfs ,Raja Gosnell,66593,172,5.5,http://www.imdb.com/title/tt0472181/?ref_=fn_tt_tt_1
M264,Home on the Range ,Will Finn,13581,104,5.4,http://www.imdb.com/title/tt0299172/?ref_=fn_tt_tt_1
M265,Allegiant ,Robert Schwentke,44296,181,5.8,http://www.imdb.com/title/tt3410834/?ref_=fn_tt_tt_1
M266,Real Steel ,Shawn Levy,254841,327,7.1,http://www.imdb.com/title/tt0433035/?ref_=fn_tt_tt_1
M267,The Smurfs 2 ,Raja Gosnell,27257,125,5.4,http://www.imdb.com/title/tt2017020/?ref_=fn_tt_tt_1
M268,Speed 2: Cruise Control ,Jan de Bont,60573,79,3.7,http://www.imdb.com/title/tt0120179/?ref_=fn_tt_tt_1
M269,Ender's Game ,Gavin Hood,184561,326,6.7,http://www.imdb.com/title/tt1731141/?ref_=fn_tt_tt_1
M270,Live Free or Die Hard ,Len Wiseman,336235,354,7.2,http://www.imdb.com/title/tt0337978/?ref_=fn_tt_tt_1
M271,The Lord of the Rings: The Fellowship of the Ring ,Peter Jackson,1238746,297,8.8,http://www.imdb.com/title/tt0120737/?ref_=fn_tt_tt_1
M272,Around the World in 80 Days ,Frank Coraci,68720,188,5.8,http://www.imdb.com/title/tt0327437/?ref_=fn_tt_tt_1
M273,Ali ,Michael Mann,79186,174,6.8,http://www.imdb.com/title/tt0248667/?ref_=fn_tt_tt_1
M274,The Cat in the Hat ,Bo Welch,36033,109,3.8,http://www.imdb.com/title/tt0312528/?ref_=fn_tt_tt_1
M275,"I, Robot ",Alex Proyas,387632,225,7.1,http://www.imdb.com/title/tt0343818/?ref_=fn_tt_tt_1
M276,Kingdom of Heaven ,Ridley Scott,217373,239,7.2,http://www.imdb.com/title/tt0320661/?ref_=fn_tt_tt_1
M277,Stuart Little ,Rob Minkoff,94172,101,5.9,http://www.imdb.com/title/tt0164912/?ref_=fn_tt_tt_1
M278,The Princess and the Frog ,Ron Clements,89351,228,7.1,http://www.imdb.com/title/tt0780521/?ref_=fn_tt_tt_1
M279,The Martian ,Ridley Scott,472488,568,8.1,http://www.imdb.com/title/tt3659388/?ref_=fn_tt_tt_1
M280,"10,000 B.C.             ",Christopher Barnard,6,,7.2,http://www.imdb.com/title/tt1869849/?ref_=fn_tt_tt_1
M281,The Island ,Michael Bay,263329,257,6.9,http://www.imdb.com/title/tt0399201/?ref_=fn_tt_tt_1
M282,Town & Country ,Peter Chelsom,4102,62,4.4,http://www.imdb.com/title/tt0141907/?ref_=fn_tt_tt_1
M283,Gone in Sixty Seconds ,Dominic Sena,218341,175,6.5,http://www.imdb.com/title/tt0187078/?ref_=fn_tt_tt_1
M284,Gladiator ,Ridley Scott,982637,265,8.5,http://www.imdb.com/title/tt0172495/?ref_=fn_tt_tt_1
M285,Minority Report ,Steven Spielberg,399651,252,7.7,http://www.imdb.com/title/tt0181689/?ref_=fn_tt_tt_1
M286,Harry Potter and the Chamber of Secrets ,Chris Columbus,387616,232,7.4,http://www.imdb.com/title/tt0295297/?ref_=fn_tt_tt_1
M287,Casino Royale ,Martin Campbell,470483,400,8,http://www.imdb.com/title/tt0381061/?ref_=fn_tt_tt_1
M288,Planet of the Apes ,Tim Burton,177725,230,5.7,http://www.imdb.com/title/tt0133152/?ref_=fn_tt_tt_1
M289,Terminator 2: Judgment Day ,James Cameron,744891,210,8.5,http://www.imdb.com/title/tt0103064/?ref_=fn_tt_tt_1
M290,Public Enemies ,Michael Mann,230931,357,7,http://www.imdb.com/title/tt1152836/?ref_=fn_tt_tt_1
M291,American Gangster ,Ridley Scott,324671,300,7.8,http://www.imdb.com/title/tt0765429/?ref_=fn_tt_tt_1
M292,True Lies ,James Cameron,190439,94,7.2,http://www.imdb.com/title/tt0111503/?ref_=fn_tt_tt_1
M293,The Taking of Pelham 1 2 3 ,Tony Scott,149998,267,6.4,http://www.imdb.com/title/tt1111422/?ref_=fn_tt_tt_1
M294,Little Fockers ,Paul Weitz,85531,180,5.5,http://www.imdb.com/title/tt0970866/?ref_=fn_tt_tt_1
M295,The Other Guys ,Adam McKay,189806,265,6.7,http://www.imdb.com/title/tt1386588/?ref_=fn_tt_tt_1
M296,Eraser ,Chuck Russell,84424,81,6.1,http://www.imdb.com/title/tt0116213/?ref_=fn_tt_tt_1
M297,Django Unchained ,Quentin Tarantino,955174,765,8.5,http://www.imdb.com/title/tt1853728/?ref_=fn_tt_tt_1
M298,The Hunchback of Notre Dame ,Gary Trousdale,102933,80,6.9,http://www.imdb.com/title/tt0116583/?ref_=fn_tt_tt_1
M299,The Emperor's New Groove ,Mark Dindal,128285,141,7.3,http://www.imdb.com/title/tt0120917/?ref_=fn_tt_tt_1
M300,The Expendables 2 ,Simon West,246803,383,6.7,http://www.imdb.com/title/tt1764651/?ref_=fn_tt_tt_1
M301,National Treasure ,Jon Turteltaub,255447,193,6.9,http://www.imdb.com/title/tt0368891/?ref_=fn_tt_tt_1
M302,Eragon ,Stefen Fangmeier,108076,170,5.1,http://www.imdb.com/title/tt0449010/?ref_=fn_tt_tt_1
M303,Where the Wild Things Are ,Spike Jonze,87677,333,6.8,http://www.imdb.com/title/tt0386117/?ref_=fn_tt_tt_1
M304,Pan ,Joe Wright,39956,256,5.8,http://www.imdb.com/title/tt3332064/?ref_=fn_tt_tt_1
M305,Epic ,Chris Wedge,85833,203,6.7,http://www.imdb.com/title/tt0848537/?ref_=fn_tt_tt_1
M306,The Tourist ,Florian Henckel von Donnersmarck,176598,321,6,http://www.imdb.com/title/tt1243957/?ref_=fn_tt_tt_1
M307,End of Days ,Peter Hyams,89509,174,5.7,http://www.imdb.com/title/tt0146675/?ref_=fn_tt_tt_1
M308,Blood Diamond ,Edward Zwick,400292,166,8,http://www.imdb.com/title/tt0450259/?ref_=fn_tt_tt_1
M309,The Wolf of Wall Street ,Martin Scorsese,780588,606,8.2,http://www.imdb.com/title/tt0993846/?ref_=fn_tt_tt_1
M310,Batman Forever ,Joel Schumacher,190786,144,5.4,http://www.imdb.com/title/tt0112462/?ref_=fn_tt_tt_1
M311,Starship Troopers ,Paul Verhoeven,221521,192,7.2,http://www.imdb.com/title/tt0120201/?ref_=fn_tt_tt_1
M312,Cloud Atlas ,Tom Tykwer,284825,511,7.5,http://www.imdb.com/title/tt1371111/?ref_=fn_tt_tt_1
M313,Legend of the Guardians: The Owls of Ga'Hoole ,Zack Snyder,65785,188,7,http://www.imdb.com/title/tt1219342/?ref_=fn_tt_tt_1
M314,Catwoman ,Pitof,87451,212,3.3,http://www.imdb.com/title/tt0327554/?ref_=fn_tt_tt_1
M315,Hercules ,Brett Ratner,115687,245,6,http://www.imdb.com/title/tt1267297/?ref_=fn_tt_tt_1
M316,Treasure Planet ,Ron Clements,71527,127,7.1,http://www.imdb.com/title/tt0133240/?ref_=fn_tt_tt_1
M317,Land of the Lost ,Brad Silberling,52029,167,5.4,http://www.imdb.com/title/tt0457400/?ref_=fn_tt_tt_1
M318,The Expendables 3 ,Patrick Hughes,127258,320,6.1,http://www.imdb.com/title/tt2333784/?ref_=fn_tt_tt_1
M319,Point Break ,Ericson Core,33953,163,5.3,http://www.imdb.com/title/tt2058673/?ref_=fn_tt_tt_1
M320,Son of the Mask ,Lawrence Guterman,40751,78,2.2,http://www.imdb.com/title/tt0362165/?ref_=fn_tt_tt_1
M321,In the Heart of the Sea ,Ron Howard,71782,289,7,http://www.imdb.com/title/tt1390411/?ref_=fn_tt_tt_1
M322,The Adventures of Pluto Nash ,Ron Underwood,20295,66,3.8,http://www.imdb.com/title/tt0180052/?ref_=fn_tt_tt_1
M323,Green Zone ,Paul Greengrass,110364,266,6.9,http://www.imdb.com/title/tt0947810/?ref_=fn_tt_tt_1
M324,The Peanuts Movie ,Steve Martino,27918,208,7.2,http://www.imdb.com/title/tt2452042/?ref_=fn_tt_tt_1
M325,The Spanish Prisoner ,David Mamet,18697,97,7.3,http://www.imdb.com/title/tt0120176/?ref_=fn_tt_tt_1
M326,The Mummy Returns ,Stephen Sommers,248045,202,6.3,http://www.imdb.com/title/tt0209163/?ref_=fn_tt_tt_1
M327,Gangs of New York ,Martin Scorsese,314033,233,7.5,http://www.imdb.com/title/tt0217505/?ref_=fn_tt_tt_1
M328,The Flowers of War ,Yimou Zhang,38690,136,7.6,http://www.imdb.com/title/tt1410063/?ref_=fn_tt_tt_1
M329,Surf's Up ,Ash Brannon,54077,154,6.8,http://www.imdb.com/title/tt0423294/?ref_=fn_tt_tt_1
M330,The Stepford Wives ,Frank Oz,49739,169,5.2,http://www.imdb.com/title/tt0327162/?ref_=fn_tt_tt_1
M331,Black Hawk Down ,Ridley Scott,292022,200,7.7,http://www.imdb.com/title/tt0265086/?ref_=fn_tt_tt_1
M332,The Campaign ,Jay Roach,106790,255,6.2,http://www.imdb.com/title/tt1790886/?ref_=fn_tt_tt_1
M333,The Fifth Element ,Luc Besson,343274,173,7.7,http://www.imdb.com/title/tt0119116/?ref_=fn_tt_tt_1
M334,Sex and the City 2 ,Michael Patrick King,59581,221,4.3,http://www.imdb.com/title/tt1261945/?ref_=fn_tt_tt_1
M335,The Road to El Dorado ,Bibo Bergeron,58300,82,6.9,http://www.imdb.com/title/tt0138749/?ref_=fn_tt_tt_1
M336,Ice Age: Continental Drift ,Steve Martino,145321,233,6.6,http://www.imdb.com/title/tt1667889/?ref_=fn_tt_tt_1
M337,Cinderella ,Kenneth Branagh,103737,343,7,http://www.imdb.com/title/tt1661199/?ref_=fn_tt_tt_1
M338,The Lovely Bones ,Peter Jackson,125109,308,6.7,http://www.imdb.com/title/tt0380510/?ref_=fn_tt_tt_1
M339,Finding Nemo ,Andrew Stanton,692482,301,8.2,http://www.imdb.com/title/tt0266543/?ref_=fn_tt_tt_1
M340,The Lord of the Rings: The Return of the King ,Peter Jackson,1215718,328,8.9,http://www.imdb.com/title/tt0167260/?ref_=fn_tt_tt_1
M341,The Lord of the Rings: The Two Towers ,Peter Jackson,1100446,294,8.7,http://www.imdb.com/title/tt0167261/?ref_=fn_tt_tt_1
M342,Seventh Son ,Sergey Bodrov,54501,175,5.5,http://www.imdb.com/title/tt1121096/?ref_=fn_tt_tt_1
M343,Lara Croft: Tomb Raider ,Simon West,157016,199,5.7,http://www.imdb.com/title/tt0146316/?ref_=fn_tt_tt_1
M344,Transcendence ,Wally Pfister,172707,355,6.3,http://www.imdb.com/title/tt2209764/?ref_=fn_tt_tt_1
M345,Jurassic Park III ,Joe Johnston,219501,198,5.9,http://www.imdb.com/title/tt0163025/?ref_=fn_tt_tt_1
M346,Rise of the Planet of the Apes ,Rupert Wyatt,403836,529,7.6,http://www.imdb.com/title/tt1318514/?ref_=fn_tt_tt_1
M347,The Spiderwick Chronicles ,Mark Waters,68935,198,6.6,http://www.imdb.com/title/tt0416236/?ref_=fn_tt_tt_1
M348,A Good Day to Die Hard ,John Moore,165618,412,5.3,http://www.imdb.com/title/tt1606378/?ref_=fn_tt_tt_1
M349,The Alamo ,John Lee Hancock,16832,106,6,http://www.imdb.com/title/tt0318974/?ref_=fn_tt_tt_1
M350,The Incredibles ,Brad Bird,479166,283,8,http://www.imdb.com/title/tt0317705/?ref_=fn_tt_tt_1
M351,Cutthroat Island ,Renny Harlin,21102,61,5.6,http://www.imdb.com/title/tt0112760/?ref_=fn_tt_tt_1
M352,Percy Jackson & the Olympians: The Lightning Thief ,Chris Columbus,141179,217,5.9,http://www.imdb.com/title/tt0814255/?ref_=fn_tt_tt_1
M353,Men in Black ,Barry Sonnenfeld,403014,175,7.3,http://www.imdb.com/title/tt0119654/?ref_=fn_tt_tt_1
M354,Toy Story 2 ,John Lasseter,385871,191,7.9,http://www.imdb.com/title/tt0120363/?ref_=fn_tt_tt_1
M355,Unstoppable ,Tony Scott,149947,316,6.8,http://www.imdb.com/title/tt0477080/?ref_=fn_tt_tt_1
M356,Rush Hour 2 ,Brett Ratner,160440,127,6.6,http://www.imdb.com/title/tt0266915/?ref_=fn_tt_tt_1
M357,What Lies Beneath ,Robert Zemeckis,98403,185,6.6,http://www.imdb.com/title/tt0161081/?ref_=fn_tt_tt_1
M358,Cloudy with a Chance of Meatballs ,Phil Lord,152601,191,7,http://www.imdb.com/title/tt0844471/?ref_=fn_tt_tt_1
M359,Ice Age: Dawn of the Dinosaurs ,Carlos Saldanha,166791,188,7,http://www.imdb.com/title/tt1080016/?ref_=fn_tt_tt_1
M360,The Secret Life of Walter Mitty ,Ben Stiller,236421,362,7.3,http://www.imdb.com/title/tt0359950/?ref_=fn_tt_tt_1
M361,Charlie's Angels ,McG,145350,181,5.5,http://www.imdb.com/title/tt0160127/?ref_=fn_tt_tt_1
M362,The Departed ,Martin Scorsese,873649,352,8.5,http://www.imdb.com/title/tt0407887/?ref_=fn_tt_tt_1
M363,Mulan ,Tony Bancroft,171792,143,7.5,http://www.imdb.com/title/tt0120762/?ref_=fn_tt_tt_1
M364,Tropic Thunder ,Ben Stiller,307539,308,7,http://www.imdb.com/title/tt0942385/?ref_=fn_tt_tt_1
M365,The Girl with the Dragon Tattoo ,David Fincher,330152,517,7.8,http://www.imdb.com/title/tt1568346/?ref_=fn_tt_tt_1
M366,Die Hard with a Vengeance ,John McTiernan,299258,148,7.6,http://www.imdb.com/title/tt0112864/?ref_=fn_tt_tt_1
M367,Sherlock Holmes ,Guy Ritchie,477300,415,7.6,http://www.imdb.com/title/tt0988045/?ref_=fn_tt_tt_1
M368,Ben-Hur ,Timur Bekmambetov,57,1,6.1,http://www.imdb.com/title/tt2638144/?ref_=fn_tt_tt_1
M369,Atlantis: The Lost Empire ,Gary Trousdale,72591,146,6.8,http://www.imdb.com/title/tt0230011/?ref_=fn_tt_tt_1
M370,Alvin and the Chipmunks: The Road Chip ,Walt Becker,9418,70,5,http://www.imdb.com/title/tt2974918/?ref_=fn_tt_tt_1
M371,Valkyrie ,Bryan Singer,183247,269,7.1,http://www.imdb.com/title/tt0985699/?ref_=fn_tt_tt_1
M372,You Don't Mess with the Zohan ,Dennis Dugan,156348,198,5.5,http://www.imdb.com/title/tt0960144/?ref_=fn_tt_tt_1
M373,Pixels ,Chris Columbus,89770,253,5.6,http://www.imdb.com/title/tt2120120/?ref_=fn_tt_tt_1
M374,A.I. Artificial Intelligence ,Steven Spielberg,238747,281,7.1,http://www.imdb.com/title/tt0212720/?ref_=fn_tt_tt_1
M375,The Haunted Mansion ,Rob Minkoff,32049,122,4.9,http://www.imdb.com/title/tt0338094/?ref_=fn_tt_tt_1
M376,Contact ,Robert Zemeckis,200556,159,7.4,http://www.imdb.com/title/tt0118884/?ref_=fn_tt_tt_1
M377,Hollow Man ,Paul Verhoeven,101834,180,5.7,http://www.imdb.com/title/tt0164052/?ref_=fn_tt_tt_1
M378,The Interpreter ,Sydney Pollack,86152,227,6.4,http://www.imdb.com/title/tt0373926/?ref_=fn_tt_tt_1
M379,Percy Jackson: Sea of Monsters ,Thor Freudenthal,86627,183,5.9,http://www.imdb.com/title/tt1854564/?ref_=fn_tt_tt_1
M380,Lara Croft Tomb Raider: The Cradle of Life ,Jan de Bont,102747,157,5.5,http://www.imdb.com/title/tt0325703/?ref_=fn_tt_tt_1
M381,Now You See Me 2 ,Jon M. Chu,40862,196,6.9,http://www.imdb.com/title/tt3110958/?ref_=fn_tt_tt_1
M382,The Saint ,Phillip Noyce,52136,64,6.2,http://www.imdb.com/title/tt0120053/?ref_=fn_tt_tt_1
M383,Spy Game ,Tony Scott,121259,142,7,http://www.imdb.com/title/tt0266987/?ref_=fn_tt_tt_1
M384,Mission to Mars ,Brian De Palma,60467,181,5.6,http://www.imdb.com/title/tt0183523/?ref_=fn_tt_tt_1
M385,Rio ,Carlos Saldanha,165333,240,7,http://www.imdb.com/title/tt1436562/?ref_=fn_tt_tt_1
M386,Bicentennial Man ,Chris Columbus,87785,93,6.8,http://www.imdb.com/title/tt0182789/?ref_=fn_tt_tt_1
M387,Volcano ,Mick Jackson,58227,84,5.4,http://www.imdb.com/title/tt0120461/?ref_=fn_tt_tt_1
M388,The Devil's Own ,Alan J. Pakula,45602,66,6.1,http://www.imdb.com/title/tt0118972/?ref_=fn_tt_tt_1
M389,K-19: The Widowmaker ,Kathryn Bigelow,49311,136,6.7,http://www.imdb.com/title/tt0267626/?ref_=fn_tt_tt_1
M390,Fantastic Four ,Josh Trank,110486,369,4.3,http://www.imdb.com/title/tt1502712/?ref_=fn_tt_tt_1
M391,Conan the Barbarian ,John Milius,113065,166,6.9,http://www.imdb.com/title/tt0082198/?ref_=fn_tt_tt_1
M392,Cinderella Man ,Ron Howard,148238,201,8,http://www.imdb.com/title/tt0352248/?ref_=fn_tt_tt_1
M393,The Nutcracker in 3D ,Andrey Konchalovskiy,2508,47,4.4,http://www.imdb.com/title/tt1041804/?ref_=fn_tt_tt_1
M394,Seabiscuit ,Gary Ross,57661,175,7.3,http://www.imdb.com/title/tt0329575/?ref_=fn_tt_tt_1
M395,Twister ,Jan de Bont,144053,114,6.3,http://www.imdb.com/title/tt0117998/?ref_=fn_tt_tt_1
M396,The Fast and the Furious ,Rob Cohen,272223,187,6.7,http://www.imdb.com/title/tt0232500/?ref_=fn_tt_tt_1
M397,Cast Away ,Robert Zemeckis,394317,221,7.7,http://www.imdb.com/title/tt0162222/?ref_=fn_tt_tt_1
M398,Happy Feet ,George Miller,132501,206,6.5,http://www.imdb.com/title/tt0366548/?ref_=fn_tt_tt_1
M399,The Bourne Supremacy ,Paul Greengrass,348232,239,7.8,http://www.imdb.com/title/tt0372183/?ref_=fn_tt_tt_1
M400,Air Force One ,Wolfgang Petersen,146134,142,6.4,http://www.imdb.com/title/tt0118571/?ref_=fn_tt_tt_1
M401,Ocean's Eleven ,Steven Soderbergh,402645,186,7.8,http://www.imdb.com/title/tt0240772/?ref_=fn_tt_tt_1
M402,The Three Musketeers ,Paul W.S. Anderson,88542,228,5.8,http://www.imdb.com/title/tt1509767/?ref_=fn_tt_tt_1
M403,Hotel Transylvania ,Genndy Tartakovsky,164148,256,7.1,http://www.imdb.com/title/tt0837562/?ref_=fn_tt_tt_1
